time,low,high,open,close,volume
2021-10-29 05:59:00,60954.29,61018.4,60955.42,61010.49,4.21218811
2021-10-29 06:00:00,60946.17,61018.27,61010.49,60967.74,12.61062989
2021-10-29 06:01:00,60918.56,60967.74,60967.74,60946.93,6.09436893
2021-10-29 06:02:00,60917.29,60953.39,60946.93,60922.34,2.28194974
2021-10-29 06:03:00,60909.29,60956.06,60922.08,60909.29,5.99812456
2021-10-29 06:04:00,60881.74,60925.02,60911.08,60894.94,3.3202948
2021-10-29 06:05:00,60884.54,61038.5,60894.93,61038.5,4.92690492
2021-10-29 06:06:00,61035.47,61122.22,61042.77,61102.27,4.64858148
2021-10-29 06:07:00,61054.67,61104.12,61102.27,61081.98,1.7971964
2021-10-29 06:08:00,61066.92,61102.05,61079.0,61089.12,3.55953763
2021-10-29 06:09:00,61089.12,61140.12,61089.13,61134.99,6.26575111
2021-10-29 06:10:00,61102.93,61137.79,61134.94,61126.26,7.26395733
2021-10-29 06:11:00,61125.49,61147.54,61126.26,61147.49,1.57983375
2021-10-29 06:12:00,61122.56,61181.25,61143.22,61181.25,1.66776963
2021-10-29 06:13:00,61166.93,61212.65,61180.64,61212.63,4.51872568
2021-10-29 06:14:00,61183.53,61257.21,61209.64,61231.47,12.84731201
2021-10-29 06:15:00,61194.8,61265.3,61231.5,61263.49,2.65501842
2021-10-29 06:16:00,61225.14,61267.18,61258.61,61247.91,4.59046171
2021-10-29 06:17:00,61247.73,61261.44,61255.55,61256.28,1.11984759
2021-10-29 06:18:00,61178.59,61268.33,61252.12,61239.63,4.77188114
2021-10-29 06:19:00,61169.93,61245.73,61244.54,61181.72,2.55299066
2021-10-29 06:20:00,61123.95,61186.01,61181.73,61127.82,3.6335188
2021-10-29 06:21:00,61123.76,61170.48,61129.32,61147.94,3.49182194
2021-10-29 06:22:00,61123.8,61170.61,61148.43,61126.4,3.95025303
2021-10-29 06:23:00,61065.01,61136.05,61132.66,61093.33,6.8779614
2021-10-29 06:24:00,61028.13,61107.98,61093.33,61080.86,3.45754816
2021-10-29 06:25:00,61090.31,61146.13,61090.31,61143.07,2.96559349
2021-10-29 06:26:00,61085.13,61146.13,61138.5,61102.61,6.31805559
2021-10-29 06:27:00,61092.59,61146.45,61102.64,61105.45,2.73615738
2021-10-29 06:28:00,61095.86,61127.87,61105.44,61119.58,5.36891391
2021-10-29 06:29:00,61088.7,61127.15,61127.15,61127.14,2.87253374
2021-10-29 06:30:00,61102.03,61174.39,61127.15,61174.39,4.32260753
2021-10-29 06:31:00,61174.38,61258.91,61174.39,61245.18,2.4106928
2021-10-29 06:32:00,61225.37,61253.61,61245.18,61241.62,2.38342396
2021-10-29 06:33:00,61231.79,61271.03,61241.62,61267.77,2.4616066
2021-10-29 06:34:00,61248.55,61271.03,61267.77,61262.4,2.9484101
2021-10-29 06:35:00,61231.07,61290.0,61261.97,61290.0,1.97735746
2021-10-29 06:36:00,61262.74,61290.0,61289.99,61286.42,5.83043023
2021-10-29 06:37:00,61273.27,61299.0,61286.43,61279.21,2.86421867
2021-10-29 06:38:00,61245.4,61292.56,61287.21,61266.25,1.87177098
2021-10-29 06:39:00,61226.22,61266.24,61266.24,61231.36,1.48053507
2021-10-29 06:40:00,61214.36,61231.37,61231.37,61214.36,1.05186824
2021-10-29 06:41:00,61191.99,61220.35,61207.58,61216.26,1.29321846
2021-10-29 06:42:00,61206.12,61252.66,61216.27,61240.16,5.57862139
2021-10-29 06:43:00,61241.78,61299.0,61242.48,61299.0,2.40805041
2021-10-29 06:44:00,61291.74,61409.22,61297.62,61368.56,8.12574243
2021-10-29 06:45:00,61366.62,61405.48,61372.25,61398.35,2.80835074
2021-10-29 06:46:00,61363.8,61418.1,61397.76,61401.7,9.30581669
2021-10-29 06:47:00,61386.01,61429.26,61408.42,61387.21,2.88847039
2021-10-29 06:48:00,61338.63,61397.73,61390.59,61338.63,0.95744825
2021-10-29 06:49:00,61314.46,61411.12,61327.56,61408.1,4.37353038
2021-10-29 06:50:00,61376.98,61406.92,61398.65,61388.94,0.82627956
2021-10-29 06:51:00,61350.0,61388.94,61388.93,61364.82,2.09874708
2021-10-29 06:52:00,61330.0,61366.0,61362.85,61330.73,5.55953427
2021-10-29 06:53:00,61259.45,61359.7,61330.73,61354.3,4.16591285
2021-10-29 06:54:00,61356.27,61431.1,61359.7,61366.67,6.26898758
2021-10-29 06:55:00,61353.12,61399.81,61358.97,61377.7,3.77941311
2021-10-29 06:56:00,61369.69,61402.73,61377.77,61394.82,3.52353295
2021-10-29 06:57:00,61387.13,61425.19,61393.32,61410.21,2.73999912
2021-10-29 06:58:00,61391.76,61428.63,61398.57,61403.4,2.69928473
2021-10-29 06:59:00,61351.15,61419.06,61407.48,61379.53,2.07500115
2021-10-29 07:00:00,61270.03,61374.04,61374.04,61301.92,6.20826879
2021-10-29 07:01:00,61230.74,61314.26,61301.92,61230.74,20.03339121
2021-10-29 07:02:00,61176.86,61260.85,61238.84,61176.86,15.92222973
2021-10-29 07:03:00,61083.9,61184.57,61173.81,61136.02,4.01883354
2021-10-29 07:04:00,61098.65,61156.1,61136.74,61098.65,4.56724089
2021-10-29 07:05:00,61098.66,61164.69,61098.66,61154.44,3.87879095
2021-10-29 07:06:00,61121.89,61159.96,61154.5,61146.62,5.9096654
2021-10-29 07:07:00,61134.59,61196.21,61139.18,61163.88,7.6783416
2021-10-29 07:08:00,61135.0,61167.23,61163.88,61166.82,3.93701572
2021-10-29 07:09:00,61151.65,61187.56,61166.82,61161.94,6.18553009
2021-10-29 07:10:00,61112.27,61166.81,61161.94,61113.45,14.21068141
2021-10-29 07:11:00,61061.22,61135.0,61120.78,61062.1,13.97160025
2021-10-29 07:12:00,60969.83,61094.63,61066.05,61011.02,12.84797266
2021-10-29 07:13:00,60885.61,61015.23,61002.56,60908.65,28.93855971
2021-10-29 07:14:00,60737.24,60905.89,60905.89,60806.3,24.54385447
2021-10-29 07:15:00,60812.33,60894.01,60813.5,60830.47,8.45556288
2021-10-29 07:16:00,60666.67,60858.31,60843.04,60733.12,21.3067494
2021-10-29 07:17:00,60734.9,60786.97,60734.9,60786.97,3.9521551
2021-10-29 07:18:00,60739.8,60833.55,60786.97,60753.56,6.53043667
2021-10-29 07:19:00,60713.35,60807.5,60753.56,60742.96,8.40667651
2021-10-29 07:20:00,60635.14,60798.5,60740.88,60687.97,22.05486514
2021-10-29 07:21:00,60628.83,60725.45,60696.36,60672.0,19.90754381
2021-10-29 07:22:00,60617.0,60750.32,60676.06,60690.18,17.10437015
2021-10-29 07:23:00,60626.71,60744.14,60699.54,60654.91,7.02905787
2021-10-29 07:24:00,60616.44,60707.45,60647.23,60670.67,11.77462885
2021-10-29 07:25:00,60626.85,60695.67,60678.89,60626.85,3.91187572
2021-10-29 07:26:00,60621.02,60635.09,60625.45,60629.63,3.70761635
2021-10-29 07:27:00,60629.62,60668.1,60629.63,60668.1,1.18959993
2021-10-29 07:28:00,60590.4,60666.72,60665.23,60595.65,14.50973887
2021-10-29 07:29:00,60576.0,60649.14,60595.64,60642.24,4.88619369
2021-10-29 07:30:00,60495.6,60649.15,60645.27,60512.53,22.02767823
2021-10-29 07:31:00,60422.66,60518.17,60512.53,60445.6,26.96688967
2021-10-29 07:32:00,60400.0,60460.6,60437.32,60425.58,17.05825769
2021-10-29 07:33:00,60406.64,60437.13,60425.57,60419.3,13.71790446
2021-10-29 07:34:00,60354.36,60443.24,60419.3,60423.59,26.08987543
2021-10-29 07:35:00,60397.01,60534.39,60423.77,60534.39,24.16922232
2021-10-29 07:36:00,60516.94,60584.91,60534.39,60581.35,14.14726011
2021-10-29 07:37:00,60581.36,60684.2,60581.36,60684.19,7.30233446
2021-10-29 07:38:00,60684.19,60719.12,60684.2,60712.75,8.095218
2021-10-29 07:39:00,60626.27,60731.5,60712.75,60652.67,11.11404745
2021-10-29 07:40:00,60646.16,60680.39,60650.41,60680.38,4.43716425
2021-10-29 07:41:00,60592.4,60680.39,60680.38,60592.4,5.80574559
2021-10-29 07:42:00,60508.22,60599.09,60592.59,60508.22,3.32809924
2021-10-29 07:43:00,60494.6,60521.53,60508.22,60501.96,4.29307875
2021-10-29 07:44:00,60501.96,60579.58,60501.96,60571.45,10.82925613
2021-10-29 07:45:00,60481.79,60597.69,60571.45,60485.17,6.05122256
2021-10-29 07:46:00,60440.3,60539.55,60485.16,60534.11,20.98054459
2021-10-29 07:47:00,60522.65,60588.73,60534.1,60532.95,7.21136133
2021-10-29 07:48:00,60526.54,60565.5,60533.39,60558.67,8.19566475
2021-10-29 07:49:00,60556.12,60588.91,60583.88,60582.94,10.85998842
2021-10-29 07:50:00,60569.29,60609.88,60582.94,60578.6,3.81095043
2021-10-29 07:51:00,60568.12,60590.03,60578.59,60578.76,14.20857686
2021-10-29 07:52:00,60549.12,60581.48,60578.77,60557.12,6.20043544
2021-10-29 07:53:00,60509.58,60557.13,60557.13,60529.84,5.86630819
2021-10-29 07:54:00,60508.14,60538.34,60538.34,60511.93,7.50959944
2021-10-29 07:55:00,60507.1,60624.09,60511.92,60616.32,22.33992824
2021-10-29 07:56:00,60608.51,60681.74,60616.32,60677.87,12.39712615
2021-10-29 07:57:00,60546.12,60693.42,60677.86,60568.68,9.07528315
2021-10-29 07:58:00,60557.56,60634.37,60573.39,60629.4,3.83404293
2021-10-29 07:59:00,60504.26,60638.17,60631.49,60544.75,12.69518887
2021-10-29 08:00:00,60518.97,60599.23,60546.2,60599.23,14.46506569
2021-10-29 08:01:00,60598.71,60701.94,60615.66,60689.91,6.07377547
2021-10-29 08:02:00,60523.3,60752.98,60688.6,60528.63,15.50145134
2021-10-29 08:03:00,60468.81,60565.08,60528.48,60506.4,10.57066784
2021-10-29 08:04:00,60420.78,60513.88,60508.13,60424.19,5.74186395
2021-10-29 08:05:00,60416.87,60525.63,60425.27,60520.24,8.68465068
2021-10-29 08:06:00,60529.98,60689.2,60529.98,60689.2,10.73660937
2021-10-29 08:07:00,60673.14,60855.75,60680.78,60761.78,22.21642093
2021-10-29 08:08:00,60724.4,60793.74,60763.39,60759.68,11.68306453
2021-10-29 08:09:00,60746.44,60803.27,60755.07,60793.86,6.51520665
2021-10-29 08:10:00,60766.34,60845.79,60800.28,60823.15,2.72393489
2021-10-29 08:11:00,60781.9,60843.63,60819.89,60808.36,5.75827714
2021-10-29 08:12:00,60784.43,60838.04,60822.1,60807.76,2.3504845
2021-10-29 08:13:00,60751.36,60857.13,60797.51,60839.5,19.42061162
2021-10-29 08:14:00,60839.49,60932.48,60839.49,60930.01,10.05654284
2021-10-29 08:15:00,60922.8,60973.76,60930.01,60941.83,6.71986291
2021-10-29 08:16:00,60919.81,60943.19,60943.15,60932.68,2.34789974
2021-10-29 08:17:00,60906.35,60932.68,60932.67,60917.93,4.39056737
2021-10-29 08:18:00,60828.02,60917.93,60915.99,60866.37,2.24998115
2021-10-29 08:19:00,60816.18,60870.94,60870.94,60816.19,4.65287763
2021-10-29 08:20:00,60816.18,60887.13,60816.19,60880.15,1.75336411
2021-10-29 08:21:00,60821.2,60880.16,60880.16,60840.23,1.77666063
2021-10-29 08:22:00,60838.19,60870.52,60839.46,60867.97,2.52332119
2021-10-29 08:23:00,60863.12,60903.85,60863.12,60894.26,0.9308324
2021-10-29 08:24:00,60890.05,60908.95,60894.26,60902.87,2.85656708
2021-10-29 08:25:00,60829.73,60902.87,60902.87,60834.81,2.5347694
2021-10-29 08:26:00,60683.62,60873.43,60835.86,60683.62,6.80464282
2021-10-29 08:27:00,60526.76,60706.64,60682.12,60542.76,6.7284554
2021-10-29 08:28:00,60458.95,60543.42,60543.42,60466.68,4.73373627
2021-10-29 08:29:00,60449.01,60628.01,60469.76,60551.79,9.62777794
2021-10-29 08:30:00,60523.68,60737.28,60551.8,60724.94,5.99349012
2021-10-29 08:31:00,60649.95,60754.77,60724.94,60660.88,3.46593157
2021-10-29 08:32:00,60634.15,60723.86,60658.58,60700.99,2.71191588
2021-10-29 08:33:00,60702.14,60765.58,60709.73,60736.7,2.44641204
2021-10-29 08:34:00,60689.85,60737.09,60734.72,60689.85,3.35613772
2021-10-29 08:35:00,60599.49,60690.15,60690.15,60610.07,4.24354116
2021-10-29 08:36:00,60610.06,60636.96,60610.06,60632.66,1.02607319
2021-10-29 08:37:00,60594.93,60662.66,60632.66,60653.69,2.19736483
2021-10-29 08:38:00,60635.69,60651.91,60649.27,60648.9,0.86021816
2021-10-29 08:39:00,60643.08,60684.42,60648.9,60653.2,1.49759259
2021-10-29 08:40:00,60655.18,60723.79,60655.18,60706.01,2.98572477
2021-10-29 08:41:00,60697.22,60727.08,60706.02,60714.74,3.26998197
2021-10-29 08:42:00,60641.95,60723.74,60714.73,60643.3,9.40332388
2021-10-29 08:43:00,60626.73,60695.23,60654.44,60629.83,4.80887854
2021-10-29 08:44:00,60622.14,60672.38,60629.84,60638.31,7.09605616
2021-10-29 08:45:00,60625.3,60661.64,60638.32,60658.5,1.61833068
2021-10-29 08:46:00,60650.94,60700.0,60658.49,60694.13,1.41949866
2021-10-29 08:47:00,60686.0,60753.04,60692.0,60737.48,8.4875749
2021-10-29 08:48:00,60734.52,60749.9,60737.49,60744.17,3.62676874
2021-10-29 08:49:00,60728.63,60761.79,60744.18,60728.63,4.08577479
2021-10-29 08:50:00,60629.71,60824.2,60729.67,60713.15,66.45043158
2021-10-29 08:51:00,60687.64,60840.61,60707.57,60806.44,98.43962479
2021-10-29 08:52:00,60801.22,60886.26,60806.44,60858.65,20.65428348
2021-10-29 08:53:00,60818.07,60874.61,60858.63,60840.13,7.40640517
2021-10-29 08:54:00,60838.24,60888.0,60846.15,60888.0,9.80129977
2021-10-29 08:55:00,60834.57,60888.0,60888.0,60863.85,57.86356376
2021-10-29 08:56:00,60833.48,60954.18,60856.75,60944.57,14.98597613
2021-10-29 08:57:00,60918.78,60983.35,60937.31,60964.32,4.66624348
2021-10-29 08:58:00,60921.18,60968.6,60961.24,60932.44,4.41176077
2021-10-29 08:59:00,60907.77,60949.98,60943.36,60937.1,6.01101738
2021-10-29 09:00:00,60901.82,60937.1,60937.1,60915.42,10.26497339
2021-10-29 09:01:00,60877.81,60923.64,60918.4,60884.86,2.17743339
2021-10-29 09:02:00,60872.13,60922.38,60884.3,60898.41,4.13034791
2021-10-29 09:03:00,60898.41,60963.1,60898.42,60939.65,4.41761953
2021-10-29 09:04:00,60936.61,61069.07,60939.89,61013.8,10.43716638
2021-10-29 09:05:00,60867.89,61011.37,61011.37,60881.02,5.86278325
2021-10-29 09:06:00,60834.67,60879.85,60879.85,60841.68,9.36195563
2021-10-29 09:07:00,60793.4,60876.13,60845.66,60828.77,15.55980136
2021-10-29 09:08:00,60816.98,60862.82,60828.77,60862.82,9.27732948
2021-10-29 09:09:00,60861.81,60973.49,60864.27,60967.68,3.00233126
2021-10-29 09:10:00,60960.2,60987.99,60967.69,60984.78,2.31289106
2021-10-29 09:11:00,60979.23,61061.22,60984.78,61061.22,4.10773894
2021-10-29 09:12:00,60994.28,61106.19,61061.22,61104.97,16.41447008
2021-10-29 09:13:00,61100.18,61200.0,61105.03,61187.32,7.98828342
2021-10-29 09:14:00,61181.01,61241.68,61188.83,61239.67,5.27543217
2021-10-29 09:15:00,61203.4,61241.15,61240.57,61208.96,2.68901603
2021-10-29 09:16:00,61176.43,61208.96,61208.95,61183.79,3.84604007
2021-10-29 09:17:00,61158.58,61258.89,61180.3,61255.33,8.76310311
2021-10-29 09:18:00,61225.66,61355.24,61254.96,61277.41,10.31856668
2021-10-29 09:19:00,61181.77,61285.15,61279.02,61182.24,1.16328901
2021-10-29 09:20:00,61058.91,61188.96,61186.32,61097.43,4.79744116
2021-10-29 09:21:00,61053.3,61116.4,61092.37,61053.3,2.4072431
2021-10-29 09:22:00,60960.11,61059.12,61049.48,60972.51,11.9773388
2021-10-29 09:23:00,60918.73,60980.65,60972.21,60975.42,4.76506735
2021-10-29 09:24:00,60948.36,61017.91,60959.02,61011.05,5.3821415
2021-10-29 09:25:00,60989.41,61017.91,61008.43,60991.02,2.7224611
2021-10-29 09:26:00,60986.54,61037.24,60993.34,61019.8,1.50615564
2021-10-29 09:27:00,61014.85,61035.87,61018.19,61030.45,0.54201727
2021-10-29 09:28:00,61021.14,61071.58,61035.0,61051.04,2.1206678
2021-10-29 09:29:00,60986.31,61045.77,61045.77,61001.94,0.99070754
2021-10-29 09:30:00,60908.7,61006.67,61005.44,60974.24,8.79317427
2021-10-29 09:31:00,60968.22,61011.69,60976.79,61009.51,6.29979103
2021-10-29 09:32:00,60998.61,61057.86,61011.68,61019.27,1.51444822
2021-10-29 09:33:00,60996.09,61037.76,61016.87,61036.08,1.7649771
2021-10-29 09:34:00,61024.8,61073.54,61036.08,61030.95,3.09422238
2021-10-29 09:35:00,60951.12,61035.09,61030.95,60964.43,3.11701078
2021-10-29 09:36:00,60923.8,60961.98,60959.72,60949.39,1.50449039
2021-10-29 09:37:00,60903.17,60959.69,60949.39,60954.07,2.80806613
2021-10-29 09:38:00,60921.51,60983.86,60960.12,60950.0,3.86444113
2021-10-29 09:39:00,60947.31,60977.02,60948.46,60955.13,3.74933171
2021-10-29 09:40:00,60894.46,60953.78,60953.78,60935.67,4.2917633
2021-10-29 09:41:00,60904.59,60944.08,60934.63,60915.69,0.98537628
2021-10-29 09:42:00,60904.13,60950.92,60916.72,60919.98,3.32398254
2021-10-29 09:43:00,60851.49,60948.09,60917.29,60893.47,4.80059518
2021-10-29 09:44:00,60862.15,60905.69,60895.02,60880.0,1.41558129
2021-10-29 09:45:00,60858.64,60903.18,60884.98,60859.28,4.31596973
2021-10-29 09:46:00,60854.04,60868.14,60860.35,60858.11,0.62856811
2021-10-29 09:47:00,60858.11,60957.23,60858.11,60932.81,2.99479219
2021-10-29 09:48:00,60908.15,60937.87,60937.87,60910.23,1.15814751
2021-10-29 09:49:00,60909.15,60991.73,60909.15,60943.98,2.85099555
2021-10-29 09:50:00,60916.09,60963.98,60950.33,60931.28,1.53633393
2021-10-29 09:51:00,60899.72,60932.8,60924.95,60906.14,1.09195614
2021-10-29 09:52:00,60878.42,60922.64,60906.14,60898.3,4.28145121
2021-10-29 09:53:00,60884.62,60914.07,60911.37,60901.59,3.19219548
2021-10-29 09:54:00,60888.65,60904.9,60901.17,60888.66,2.13187543
2021-10-29 09:55:00,60823.54,60895.36,60889.07,60823.54,5.37972487
2021-10-29 09:56:00,60825.29,60869.35,60825.29,60857.91,1.58089548
2021-10-29 09:57:00,60822.74,60857.91,60857.91,60827.0,1.95494902
2021-10-29 09:58:00,60805.01,60830.48,60823.64,60822.52,1.07156112
2021-10-29 09:59:00,60820.0,60889.11,60823.56,60860.63,2.59510253
2021-10-29 10:00:00,60823.79,60895.0,60864.36,60823.8,2.48502039
2021-10-29 10:01:00,60810.65,60843.82,60823.8,60843.8,1.00717156
2021-10-29 10:02:00,60834.95,60900.0,60843.8,60894.34,4.91508081
2021-10-29 10:03:00,60819.98,60906.81,60904.66,60819.98,3.12156999
2021-10-29 10:04:00,60804.93,60827.05,60824.05,60805.91,2.23125273
2021-10-29 10:05:00,60783.07,60859.0,60808.86,60857.21,4.71808915
2021-10-29 10:06:00,60848.93,60943.17,60848.94,60918.19,7.58473375
2021-10-29 10:07:00,60918.2,61023.13,60918.2,61023.08,4.9755495
2021-10-29 10:08:00,60975.4,61056.7,61022.57,60983.01,10.22293564
2021-10-29 10:09:00,60940.69,60991.6,60983.02,60957.38,2.06419039
2021-10-29 10:10:00,60905.14,60984.71,60946.5,60921.18,3.35570837
2021-10-29 10:11:00,60894.4,60936.07,60920.44,60929.06,2.87086516
2021-10-29 10:12:00,60929.33,60960.94,60933.64,60945.65,1.61236004
2021-10-29 10:13:00,60877.65,60944.74,60943.02,60892.51,2.83883599
2021-10-29 10:14:00,60848.38,60906.74,60892.51,60865.47,1.40955154
2021-10-29 10:15:00,60862.5,60965.11,60862.5,60964.48,2.62860644
2021-10-29 10:16:00,60952.16,60988.77,60966.54,60965.06,1.70884503
2021-10-29 10:17:00,60933.83,60989.7,60974.59,60947.74,3.2392375
2021-10-29 10:18:00,60933.82,60947.74,60947.74,60940.07,1.05101027
2021-10-29 10:19:00,60897.82,60944.65,60941.27,60908.07,2.37619797
2021-10-29 10:20:00,60780.44,60911.2,60908.06,60816.76,4.83756283
2021-10-29 10:21:00,60754.54,60830.45,60821.68,60757.54,4.34646393
2021-10-29 10:22:00,60741.33,60787.7,60760.18,60759.5,6.06574117
2021-10-29 10:23:00,60666.05,60763.93,60759.5,60707.1,23.12377752
2021-10-29 10:24:00,60566.17,60711.56,60707.57,60640.12,21.63338142
2021-10-29 10:25:00,60634.83,60714.7,60634.83,60687.24,6.60461981
2021-10-29 10:26:00,60675.26,60786.2,60684.94,60746.81,28.17248678
2021-10-29 10:27:00,60680.9,60770.78,60746.8,60681.51,6.28063951
2021-10-29 10:28:00,60680.84,60707.0,60681.52,60690.19,2.13956832
2021-10-29 10:29:00,60681.54,60724.53,60690.2,60714.29,3.32245179
2021-10-29 10:30:00,60655.58,60714.38,60709.97,60655.59,3.96139575
2021-10-29 10:31:00,60650.03,60670.69,60655.59,60666.67,8.09970267
2021-10-29 10:32:00,60659.0,60716.96,60669.0,60716.96,3.39395933
2021-10-29 10:33:00,60704.22,60769.12,60712.21,60769.12,2.74121836
2021-10-29 10:34:00,60734.63,60783.52,60769.4,60771.87,5.18821929
2021-10-29 10:35:00,60769.21,60821.27,60770.62,60821.27,3.39232349
2021-10-29 10:36:00,60821.26,60856.75,60821.27,60855.52,10.93442519
2021-10-29 10:37:00,60822.63,60893.41,60853.49,60893.11,6.54118957
2021-10-29 10:38:00,60891.47,60971.83,60891.47,60971.83,3.06920404
2021-10-29 10:39:00,60928.44,60994.24,60964.81,60938.27,8.19251589
2021-10-29 10:40:00,60927.44,60984.8,60938.27,60973.6,2.39681266
2021-10-29 10:41:00,60949.8,60979.52,60973.85,60949.8,2.77167737
2021-10-29 10:42:00,60882.34,60952.74,60940.15,60895.67,2.21984403
2021-10-29 10:43:00,60894.22,60933.72,60894.72,60926.24,0.85474243
2021-10-29 10:44:00,60900.01,60934.21,60926.55,60930.87,3.46167968
2021-10-29 10:45:00,60919.56,60997.9,60930.86,60995.07,3.9309827
2021-10-29 10:46:00,60973.98,61021.84,60987.8,61020.96,4.63580377
2021-10-29 10:47:00,60970.69,61038.3,61020.96,60970.69,4.98828323
2021-10-29 10:48:00,60950.93,60984.89,60968.37,60956.39,2.83507975
2021-10-29 10:49:00,60940.31,60989.22,60952.48,60948.06,4.09041926
2021-10-29 10:50:00,60905.69,60948.07,60948.07,60926.24,2.56275907
2021-10-29 10:51:00,60891.16,60932.73,60926.19,60896.31,3.35839182
2021-10-29 10:52:00,60768.88,60907.37,60898.71,60773.88,7.21599541
2021-10-29 10:53:00,60773.88,60800.04,60773.88,60793.31,2.12812243
2021-10-29 10:54:00,60724.42,60799.86,60796.11,60734.47,2.63912774
2021-10-29 10:55:00,60740.24,60841.7,60741.49,60841.7,2.8420719
2021-10-29 10:56:00,60840.24,60897.99,60848.62,60894.23,5.73822435
2021-10-29 10:57:00,60896.64,60955.96,60896.64,60922.5,3.24744803
2021-10-29 10:58:00,60927.58,61038.54,60927.58,61030.34,4.73634697
2021-10-29 10:59:00,61000.0,61046.49,61031.77,61043.79,8.89382682
2021-10-29 11:00:00,60978.39,61041.92,61041.92,60983.89,2.00614518
2021-10-29 11:01:00,60954.58,61077.48,60980.96,61067.46,4.85641809
2021-10-29 11:02:00,61023.14,61087.97,61063.33,61025.62,5.38743961
2021-10-29 11:03:00,60941.55,61028.08,61026.94,60955.68,4.66039177
2021-10-29 11:04:00,60947.42,60987.72,60954.74,60987.72,3.46538172
2021-10-29 11:05:00,60963.35,61021.33,60987.79,60984.99,5.66193065
2021-10-29 11:06:00,60971.29,61031.43,60984.78,61001.71,2.83264938
2021-10-29 11:07:00,60982.32,61006.5,61000.76,60982.79,2.85441512
2021-10-29 11:08:00,60955.5,61008.33,60982.77,60956.02,3.27213107
2021-10-29 11:09:00,60958.81,61013.96,60958.81,61006.38,2.75181111
2021-10-29 11:10:00,60983.0,61016.14,61006.36,60995.51,1.72205592
2021-10-29 11:11:00,60956.02,60996.35,60994.53,60979.29,7.86195191
2021-10-29 11:12:00,60971.42,61046.8,60971.42,61026.52,20.19673304
2021-10-29 11:13:00,61012.83,61049.18,61028.83,61039.78,10.83034933
2021-10-29 11:14:00,61029.45,61064.26,61041.15,61033.29,4.71974017
2021-10-29 11:15:00,61031.17,61067.85,61031.77,61061.49,2.54133113
2021-10-29 11:16:00,61047.68,61080.31,61061.49,61064.78,4.99387111
2021-10-29 11:17:00,61055.34,61107.81,61064.78,61084.47,6.56127195
2021-10-29 11:18:00,60976.1,61096.84,61096.84,60982.93,8.81011691
2021-10-29 11:19:00,60912.11,60979.02,60978.58,60919.01,6.67335057
2021-10-29 11:20:00,60919.01,61015.93,60919.01,60937.89,3.45500343
2021-10-29 11:21:00,60930.98,60989.92,60937.88,60982.46,10.71543543
2021-10-29 11:22:00,60982.46,61128.9,60982.46,61110.08,5.17038836
2021-10-29 11:23:00,61110.08,61157.04,61116.75,61117.31,4.80049238
2021-10-29 11:24:00,61103.12,61136.84,61117.3,61136.84,3.07668659
2021-10-29 11:25:00,61112.38,61149.45,61134.45,61117.19,3.21117264
2021-10-29 11:26:00,61090.23,61125.16,61123.97,61090.23,2.2402898
2021-10-29 11:27:00,61032.96,61090.23,61090.23,61052.08,3.66427823
2021-10-29 11:28:00,61016.17,61067.62,61052.07,61025.57,7.73731037
2021-10-29 11:29:00,61016.1,61044.09,61025.58,61036.46,2.02941611
2021-10-29 11:30:00,61009.49,61093.97,61040.0,61083.5,4.87176199
2021-10-29 11:31:00,61037.09,61090.12,61083.5,61047.97,4.2882863
2021-10-29 11:32:00,61001.44,61050.28,61047.67,61011.07,2.7787074
2021-10-29 11:33:00,60929.16,61012.31,61012.31,60944.46,4.44621939
2021-10-29 11:34:00,60937.31,60976.64,60944.46,60946.04,2.29027342
2021-10-29 11:35:00,60938.5,60976.07,60946.04,60942.89,2.60344912
2021-10-29 11:36:00,60813.23,60939.27,60939.27,60828.11,5.67554414
2021-10-29 11:37:00,60716.97,60871.67,60828.19,60739.96,11.61048891
2021-10-29 11:38:00,60649.07,60726.03,60726.03,60673.24,19.49989739
2021-10-29 11:39:00,60649.93,60768.9,60680.34,60742.25,7.90538221
2021-10-29 11:40:00,60719.12,60806.62,60743.82,60804.25,7.91655749
2021-10-29 11:41:00,60793.81,60857.09,60810.71,60803.84,6.36678694
2021-10-29 11:42:00,60689.77,60815.94,60807.19,60709.7,5.22111988
2021-10-29 11:43:00,60668.26,60737.1,60709.71,60728.76,18.34039281
2021-10-29 11:44:00,60642.7,60765.6,60737.1,60642.71,10.70009344
2021-10-29 11:45:00,60611.0,60747.92,60642.71,60692.9,14.25019376
2021-10-29 11:46:00,60557.67,60720.11,60692.9,60588.52,8.84223575
2021-10-29 11:47:00,60588.52,60744.53,60588.52,60736.04,8.13307593
2021-10-29 11:48:00,60675.11,60763.98,60736.03,60695.76,10.49647636
2021-10-29 11:49:00,60684.83,60786.79,60695.75,60772.3,3.20190118
2021-10-29 11:50:00,60766.79,60904.09,60780.14,60859.03,13.59686994
2021-10-29 11:51:00,60776.24,60883.74,60861.0,60786.64,3.89818823
2021-10-29 11:52:00,60785.41,60900.0,60786.63,60893.4,4.20259306
2021-10-29 11:53:00,60878.52,60962.71,60892.8,60953.3,6.27263189
2021-10-29 11:54:00,60924.88,60988.6,60947.7,60975.05,5.73768334
2021-10-29 11:55:00,60920.0,60990.72,60975.04,60920.0,5.84962513
2021-10-29 11:56:00,60857.49,60946.5,60920.0,60865.49,7.49555699
